word,frequency,has_special_chars,has_nums,has_contraction
possessed,9,False,False,False
expressed,9,False,False,False
bound,9,False,False,False
self-government,9,True,False,False
affecting,9,False,False,False
"""to",9,True,False,False
don't,9,True,False,True
places,8,False,False,False
intelligence,8,False,False,False
"education,",8,True,False,False
"industry,",8,True,False,False
soil,8,False,False,False
entering,8,False,False,False
correct,8,False,False,False
willing,8,False,False,False
continent,8,False,False,False
depends,8,False,False,False
Nor,8,False,False,False
adjustment,8,False,False,False
anything,8,False,False,False
beloved,8,False,False,False
thank,8,False,False,False
bill,8,False,False,False
organized,8,False,False,False
before.,8,True,False,False
purpose.,8,True,False,False
marked,8,False,False,False
extraordinary,8,False,False,False
"way,",8,True,False,False
"countrymen,",8,True,False,False
challenge,8,False,False,False
Republic.,8,True,False,False
grateful,8,False,False,False
"spirit,",8,True,False,False
enlarged,8,False,False,False
leads,8,False,False,False
"property,",8,True,False,False
confidently,8,False,False,False
"party,",8,True,False,False
divine,8,False,False,False
suffering,8,False,False,False
character.,8,True,False,False
Territory,8,False,False,False
opposition,8,False,False,False
keeping,8,False,False,False
accomplished,8,False,False,False
violation,8,False,False,False
raised,8,False,False,False
interference,8,False,False,False
receive,8,False,False,False
prayers,8,False,False,False
"office,",8,True,False,False
humanity,8,False,False,False
"themselves,",8,True,False,False
thousands,8,False,False,False
language,8,False,False,False
certainly,8,False,False,False
entirely,8,False,False,False
humble,8,False,False,False
everyone,8,False,False,False
violate,8,False,False,False
itself.,8,True,False,False
belongs,8,False,False,False
current,8,False,False,False
gather,8,False,False,False
civilized,8,False,False,False
reached,8,False,False,False
name,8,False,False,False
chief,8,False,False,False
order.,8,True,False,False
Its,8,False,False,False
spoke,8,False,False,False
extension,8,False,False,False
said,8,False,False,False
assure,8,False,False,False
title,8,False,False,False
sovereign,8,False,False,False
laws.,8,True,False,False
destinies,8,False,False,False
tasks,8,False,False,False
thing,8,False,False,False
"work,",8,True,False,False
enjoyed,8,False,False,False
"own,",8,True,False,False
indispensable,8,False,False,False
services,8,False,False,False
blessing,8,False,False,False
instances,8,False,False,False
"opportunity,",8,True,False,False
respecting,8,False,False,False
next,8,False,False,False
"yes,",8,True,False,False
largely,8,False,False,False
prepared,8,False,False,False
execution,8,False,False,False
acted,8,False,False,False
prosperity.,8,True,False,False
test,8,False,False,False
"know,",8,True,False,False
assured,8,False,False,False
"lives,",8,True,False,False
Of,8,False,False,False
looking,8,False,False,False
seemed,8,False,False,False
nuclear,8,False,False,False
behalf,8,False,False,False
glorious,8,False,False,False
flag,8,False,False,False
today.,8,True,False,False
lands,8,False,False,False
appears,8,False,False,False
administer,8,False,False,False
jurisdiction,8,False,False,False
proposition,8,False,False,False
balance,8,False,False,False
accordance,8,False,False,False
another.,8,True,False,False
try,8,False,False,False
lost,8,False,False,False
"cause,",8,True,False,False
rise,8,False,False,False
love.,8,True,False,False
participation,8,False,False,False
worthy,8,False,False,False
original,8,False,False,False
himself,8,False,False,False
directed,8,False,False,False
shown,8,False,False,False
walk,8,False,False,False
industries,8,False,False,False
gives,8,False,False,False
aided,8,False,False,False
prayer,8,False,False,False
crisis,8,False,False,False
restoration,8,False,False,False
birth,8,False,False,False
conviction,8,False,False,False
various,8,False,False,False
centuries,8,False,False,False
feelings,8,False,False,False
sum,8,False,False,False
master,8,False,False,False
instance,8,False,False,False
Through,8,False,False,False
appeal,8,False,False,False
promoting,8,False,False,False
strictly,8,False,False,False
word,8,False,False,False
side,8,False,False,False
privileges,8,False,False,False
opposed,8,False,False,False
promise.,8,True,False,False
efficient,8,False,False,False
advanced,8,False,False,False
agree,8,False,False,False
exercised,8,False,False,False
Senator,8,False,False,False
representative,8,False,False,False
zeal,8,False,False,False
challenges,8,False,False,False
shape,8,False,False,False
pursuit,8,False,False,False
Justice,8,False,False,False
obedience,8,False,False,False
divide,8,False,False,False
"courage,",8,True,False,False
"trust,",8,True,False,False
"duty,",8,True,False,False
afforded,8,False,False,False
interfere,8,False,False,False
exists,8,False,False,False
carrying,8,False,False,False
Any,8,False,False,False
renewed,8,False,False,False
ideal,8,False,False,False
imposed,8,False,False,False
effects,8,False,False,False
arbitration,8,False,False,False
"honor,",8,True,False,False
railroads,8,False,False,False
"men,",8,True,False,False
unless,8,False,False,False
self-government.,8,True,False,False
points,8,False,False,False
stop,8,False,False,False
promotion,8,False,False,False
pursue,8,False,False,False
divided,8,False,False,False
"progress,",8,True,False,False
years.,8,True,False,False
"hand,",7,True,False,False
giving,7,False,False,False
limit,7,False,False,False
heard,7,False,False,False
tend,7,False,False,False
assembled,7,False,False,False
climate,7,False,False,False
Departments,7,False,False,False
section,7,False,False,False
legal,7,False,False,False
historic,7,False,False,False
system.,7,True,False,False
careful,7,False,False,False
foundation,7,False,False,False
gold,7,False,False,False
errors,7,False,False,False
repeat,7,False,False,False
past.,7,True,False,False
enabled,7,False,False,False
"predecessors,",7,True,False,False
bad,7,False,False,False
bind,7,False,False,False
difficulty,7,False,False,False
succeed,7,False,False,False
definite,7,False,False,False
whenever,7,False,False,False
effected,7,False,False,False
confident,7,False,False,False
evils,7,False,False,False
particularly,7,False,False,False
"future,",7,True,False,False
management,7,False,False,False
agricultural,7,False,False,False
Being,7,False,False,False
calculated,7,False,False,False
error,7,False,False,False
mode,7,False,False,False
American.,7,True,False,False
"possible,",7,True,False,False
apply,7,False,False,False
decision,7,False,False,False
Each,7,False,False,False
individuals,7,False,False,False
commitment,7,False,False,False
market,7,False,False,False
wants,7,False,False,False
vested,7,False,False,False
guaranty,7,False,False,False
"good,",7,True,False,False
injustice,7,False,False,False
Europe,7,False,False,False
particular,7,False,False,False
"protect,",7,True,False,False
respects,7,False,False,False
influences,7,False,False,False
sectional,7,False,False,False
reference,7,False,False,False
Magistrate,7,False,False,False
improve,7,False,False,False
Territories,7,False,False,False
constituted,7,False,False,False
working,7,False,False,False
solve,7,False,False,False
relieve,7,False,False,False
combinations,7,False,False,False
suspicion,7,False,False,False
propose,7,False,False,False
actual,7,False,False,False
acting,7,False,False,False
"purpose,",7,True,False,False
people;,7,True,False,False
strongly,7,False,False,False
strength.,7,True,False,False
commencement,7,False,False,False
"ourselves,",7,True,False,False
render,7,False,False,False
nation's,7,True,False,True
available,7,False,False,False
produced,7,False,False,False
Because,7,False,False,False
rely,7,False,False,False
bright,7,False,False,False
"Today,",7,True,False,False
supposed,7,False,False,False
canal,7,False,False,False
Department,7,False,False,False
prejudice,7,False,False,False
so.,7,True,False,False
insist,7,False,False,False
"change,",7,True,False,False
recognize,7,False,False,False
easy,7,False,False,False
promoted,7,False,False,False
transportation,7,False,False,False
surest,7,False,False,False
resist,7,False,False,False
assist,7,False,False,False
motives,7,False,False,False
happiness.,7,True,False,False
opportunity.,7,True,False,False
distinction,7,False,False,False
"character,",7,True,False,False
House,7,False,False,False
furnish,7,False,False,False
"interest,",7,True,False,False
broad,7,False,False,False
"done,",7,True,False,False
Senate,7,False,False,False
advice,7,False,False,False
virtue,7,False,False,False
middle,7,False,False,False
urge,7,False,False,False
"duties,",7,True,False,False
recognized,7,False,False,False
calling,7,False,False,False
18th,7,False,True,False
press,7,False,False,False
elections,7,False,False,False
adopted,7,False,False,False
begun,7,False,False,False
extending,7,False,False,False
this.,7,True,False,False
magnitude,7,False,False,False
bearing,7,False,False,False
allies,7,False,False,False
wholly,7,False,False,False
predecessor,7,False,False,False
threatened,7,False,False,False
changed,7,False,False,False
charged,7,False,False,False
crime,7,False,False,False
protecting,7,False,False,False
neighbors,7,False,False,False
How,7,False,False,False
parties.,7,True,False,False
change.,7,True,False,False
generations.,7,True,False,False
"principles,",7,True,False,False
